id,year,product_name,company,country,industry_group,weight_kg,carbon_footprint_pcf,upstream_percent_total_pcf,operations_percent_total_pcf,downstream_percent_total_pcf
39118-1-2014,2014,Average SKU,Stonyfield Farm Inc,United States,"Food, Beverage & Tobacco",1000.0,1360.0,44.52,23.13,32.34
3928-1-2014,2014,Finished cold rolled coil,Tata Steel Europe,United Kingdom,Materials,1.0,1.1,44.52,23.13,32.34
3928-2-2014,2014,Hot Dip Galvanised Coil,Tata Steel Europe,United Kingdom,Materials,1.0,1.2,44.52,23.13,32.34
3928-3-2014,2014,Hot rolled coil,Tata Steel Europe,United Kingdom,Materials,1.0,1.05,44.52,23.13,32.34
394-10-2017,2017,HONDASHIR,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.12,1.69,44.52,23.13,32.34
394-11-2017,2017,KnorrR Cup Soup Tsubu Tappuri Corn Cream,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.05,0.33,44.52,23.13,32.34
394-1-2015,2015,LLysine MonohydrochlorideFor Feed,Ajinomoto Co.Inc.,Japan,Food & Beverage Processing,25.0,130.0,33.41,63.64,2.94
394-1-2017,2017,LLysine MonohydrochlorideFor Feed,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",25.0,130.0,33.41,63.64,2.94
394-12-2017,2017,LArginine,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",20.0,301.0,39.91,59.54,0.55
394-13-2017,2017,Lemon and Basil Fried Chicken,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.13,0.74,44.52,23.13,32.34
394-14-2017,2017,LGlutamine,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",25.0,319.0,36.95,60.44,2.61
394-15-2017,2017,LIsoleucine,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",20.0,433.0,27.91,70.59,1.49
394-16-2017,2017,Lleucine,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",20.0,585.0,18.45,80.45,1.11
394-17-2017,2017,LValine,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",20.0,393.0,20.19,78.16,1.65
394-18-2017,2017,Masako Ayam,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.01,0.03,44.52,23.13,32.34
394-19-2017,2017,Mentsuyu,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.4,1.01,44.52,23.13,32.34
394-20-2017,2017,Monosodium LGlutamate,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",20.0,58.0,43.9,53.48,2.61
394-21-2017,2017,Nabe CubeR Toridashi Umashio,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.06,0.5,44.52,23.13,32.34
394-2-2017,2017,AGF Blendy Stick Cafe au Lait,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.12,0.58,44.52,23.13,32.34
394-22-2017,2017,Rosdee Pork,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.08,0.24,44.52,23.13,32.34
394-3-2017,2017,Ajingon Pork,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.4,1.07,44.52,23.13,32.34
394-4-2017,2017,Ajinomoto KK ConsommeGranules,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.08,0.58,44.52,23.13,32.34
394-5-2017,2017,Ajinomoto KK Shirogayu 250g,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.25,0.2,44.52,23.13,32.34
394-6-2017,2017,Aspartame,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",25.0,780.0,44.52,23.13,32.34
394-7-2017,2017,Cook DoR Hoikoro,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.09,0.27,44.52,23.13,32.34
394-8-2017,2017,Cook DoR kyono Ozara Butabara Daikon,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",0.1,0.23,44.52,23.13,32.34
394-9-2017,2017,Disodium 5Inosinate,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",12.0,155.0,42.81,56.61,0.58
40638-1-2016,2016,Diced tomato,Agraz,Spain,"Food, Beverage & Tobacco",220.0,155.71,44.52,23.13,32.34
40638-2-2016,2016,Tomato fibre,Agraz,Spain,"Food, Beverage & Tobacco",25.0,12.52,44.52,23.13,32.34
40638-3-2016,2016,Tomato paste,Agraz,Spain,"Food, Beverage & Tobacco",238.0,155.78,44.52,23.13,32.34
40638-4-2016,2016,Tomato powder,Agraz,Spain,"Food, Beverage & Tobacco",25.0,16.22,44.52,23.13,32.34
40661-1-2014,2014,Peppermint tea infusion,Martin Bauer GmbH,Germany,"Food, Beverage & Tobacco",0.0,0.02041,44.52,23.13,32.34
40661-1-2015,2015,Peppermint tea infusion,Martin Bauer GmbH,Germany,"Food, Beverage & Tobacco",0.0,0.02041,44.52,23.13,32.34
40920-1-2015,2015,PET preforms,Mpact Limited,South Africa,Containers & Packaging,1000.0,871.0,44.52,23.13,32.34
41515-1-2013,2013,Cable of LMR195LLPL,Times Microwave Systems,United States,Capital Goods,0.03,0.0295,44.52,23.13,32.34
41515-1-2014,2014,Cable,Times Microwave Systems,United States,Capital Goods,0.03,0.0255,44.52,23.13,32.34
41515-1-2015,2015,Cable,Times Microwave Systems,United States,Electrical Equipment and Machinery,0.03,0.023,44.52,23.13,32.34
41697-1-2016,2016,Float Table Top  Base,Humanscale Corporation,United States,Commercial & Professional Services,59.02,39.5,44.52,23.13,32.34
462-7-2013,2013,Sodium chlorate produced in North America,Akzo Nobel,Netherlands,Materials,1000.0,1200.0,15.38,84.62,0.0
41697-2-2016,2016,Smart Chair,Humanscale Corporation,United States,Commercial & Professional Services,16.78,34.0,44.52,23.13,32.34
4226-1-2013,2013,Residential Air Conditioner,"Daikin Industries, Ltd.",Japan,Capital Goods,17.46,3653.0,3.78,0.63,95.59
4226-1-2014,2014,Residential Air Conditioner,"Daikin Industries, Ltd.",Japan,Capital Goods,17.46,3505.0,3.94,0.66,95.41
4226-1-2015,2015,Residential Air Conditioner,"Daikin Industries, Ltd.",Japan,Capital Goods,17.46,3505.0,3.94,0.66,95.41
4226-1-2017,2017,Residential Air Conditioner,"Daikin Industries, Ltd.",Japan,Capital Goods,17.46,4218.0,3.96,0.55,95.5
4226-2-2017,2017,Commercial Air Conditioner,"Daikin Industries, Ltd.",Japan,Capital Goods,149.68,51066.0,0.98,0.13,98.88
4226-3-2017,2017,Light commercial Air Conditioner,"Daikin Industries, Ltd.",Japan,Capital Goods,128.37,39653.0,0.7,0.1,99.21
4235-10-2015,2015,MercedesBenz CLSClass,Daimler AG,Germany,Automobiles & Components,1790.0,57100.0,44.52,23.13,32.34
4235-11-2015,2015,MercedesBenz EClass BlueTEC Hybrid,Daimler AG,Germany,Automobiles & Components,1735.0,40600.0,44.52,23.13,32.34
4235-1-2015,2015,MercedesBenz AClass,Daimler AG,Germany,Automobiles & Components,1425.0,30500.0,44.52,23.13,32.34
4235-12-2015,2015,MercedesBenz GLAClass,Daimler AG,Germany,Automobiles & Components,1535.0,31500.0,44.52,23.13,32.34
4235-13-2015,2015,MercedesBenz GLKClass,Daimler AG,Germany,Automobiles & Components,1850.0,48800.0,44.52,23.13,32.34
4235-14-2015,2015,MercedesBenz SLClass,Daimler AG,Germany,Automobiles & Components,1730.0,69000.0,44.52,23.13,32.34
4235-15-2016,2016,MercedesBenz AClass A 180 BlueEFFICIENCY,Daimler AG,Germany,Automobiles & Components,1200.0,32000.0,44.52,23.13,32.34
4235-16-2016,2016,MercedesBenz BClass B 180 BlueEFFICIENCY,Daimler AG,Germany,Automobiles & Components,1200.0,34000.0,44.52,23.13,32.34
4235-17-2016,2016,MercedesBenz BClass Electric Drive B 250 e,Daimler AG,Germany,Automobiles & Components,1650.0,12000.0,44.52,23.13,32.34
4235-18-2016,2016,MercedesBenz CClass C 180,Daimler AG,Germany,Automobiles & Components,1400.0,36000.0,44.52,23.13,32.34
4235-19-2016,2016,MercedesBenz CClass C 250,Daimler AG,Germany,Automobiles & Components,1800.0,39000.0,44.52,23.13,32.34
4235-20-2016,2016,MercedesBenz CClass PlugIn Hybrid C 350 e,Daimler AG,Germany,Automobiles & Components,1925.0,24000.0,44.52,23.13,32.34
4235-21-2016,2016,MercedesBenz CLA CLA 180,Daimler AG,Germany,Automobiles & Components,1200.0,31000.0,44.52,23.13,32.34
4235-2-2015,2015,MercedesBenz BClass,Daimler AG,Germany,Automobiles & Components,1425.0,32500.0,44.52,23.13,32.34
4235-22-2016,2016,MercedesBenz CLS 350 BlueEFFICIENCY,Daimler AG,Germany,Automobiles & Components,2220.0,60000.0,44.52,23.13,32.34
4235-23-2016,2016,MercedesBenz EClass E 200,Daimler AG,Germany,Automobiles & Components,1500.0,50000.0,44.52,23.13,32.34
4235-24-2016,2016,MercedesBenz EClass E 220 d Estate,Daimler AG,Germany,Automobiles & Components,2320.0,41000.0,44.52,23.13,32.34
4235-25-2016,2016,MercedesBenz EClass E 220 d,Daimler AG,Germany,Automobiles & Components,2100.0,38000.0,18.46,5.69,75.85
4235-26-2016,2016,MercedesBenz EClass PlugIn Hybrid E 350 e,Daimler AG,Germany,Automobiles & Components,1925.0,26000.0,31.44,9.7,58.87
4235-27-2016,2016,MercedesBenz GLA GLA 200,Daimler AG,Germany,Automobiles & Components,1400.0,33000.0,44.52,23.13,32.34
4235-28-2016,2016,MercedesBenz GLC 220 d 4MATIC,Daimler AG,Germany,Automobiles & Components,2500.0,39000.0,44.52,23.13,32.34
4235-29-2016,2016,MercedesBenz GLC PlugIn Hybrid GLC 350 e 4MATIC,Daimler AG,Germany,Automobiles & Components,2000.0,27000.0,44.52,23.13,32.34
4235-30-2016,2016,MercedesBenz GLE GLE 500 4MATIC,Daimler AG,Germany,Automobiles & Components,3500.0,91000.0,44.52,23.13,32.34
4235-31-2016,2016,MercedesBenz GLE PlugIn Hybrid  GLE 500 e 4MATIC,Daimler AG,Germany,Automobiles & Components,3500.0,39000.0,44.52,23.13,32.34
4235-3-2015,2015,MercedesBenz CClass,Daimler AG,Germany,Automobiles & Components,1505.0,50500.0,44.52,23.13,32.34
4235-32-2016,2016,MercedesBenz SClass S 500,Daimler AG,Germany,Automobiles & Components,2050.0,85000.0,44.52,23.13,32.34
4235-33-2016,2016,MercedesBenz SClass Hybrid S 300 BlueTEC HYBRID,Daimler AG,Germany,Automobiles & Components,2715.0,51000.0,44.52,23.13,32.34
4235-34-2016,2016,MercedesBenz SClass Hybrid S 400 h,Daimler AG,Germany,Automobiles & Components,2595.0,66000.0,44.52,23.13,32.34
4235-35-2016,2016,MercedesBenz SClass PlugIn Hybrid S 500 e,Daimler AG,Germany,Automobiles & Components,2585.0,38000.0,44.52,23.13,32.34
4235-36-2016,2016,MercedesBenz SL SL 350,Daimler AG,Germany,Automobiles & Components,2065.0,72000.0,44.52,23.13,32.34
4235-37-2016,2016,MercedesBenz SLC SLK 200 BlueEFFICIENCY,Daimler AG,Germany,Automobiles & Components,2015.0,45000.0,44.52,23.13,32.34
4235-4-2015,2015,MercedesBenz CClass e,Daimler AG,Germany,Automobiles & Components,1580.0,27400.0,44.52,23.13,32.34
4235-5-2015,2015,MercedesBenz EClass Saloon,Daimler AG,Germany,Automobiles & Components,1680.0,47200.0,44.52,23.13,32.34
4235-6-2015,2015,MercedesBenz MClass  Passenger Car,Daimler AG,Germany,Automobiles & Components,2110.0,43600.0,44.52,23.13,32.34
4235-7-2015,2015,MercedesBenz SClass,Daimler AG,Germany,Automobiles & Components,2015.0,54000.0,44.52,23.13,32.34
4235-8-2015,2015,MercedesBenz BClass electric drive,Daimler AG,Germany,Automobiles & Components,1725.0,22600.0,44.52,23.13,32.34
4235-9-2015,2015,MercedesBenz CLAClass,Daimler AG,Germany,Automobiles & Components,1490.0,30000.0,44.52,23.13,32.34
4311-1-2013,2013,Set yoghourt,Danone,France,"Food, Beverage & Tobacco",1.0,1.531,65.19,11.3,23.51
4311-2-2013,2013,Drink yoghourt,Danone,France,"Food, Beverage & Tobacco",1.0,1.297,63.45,9.1,27.45
4311-3-2013,2013,Plain Water SKU Bonafont 1L film bottle,Danone,France,"Food, Beverage & Tobacco",1.0,0.174,35.63,17.24,47.13
4311-4-2015,2015,BONAFONT NATURAL 6000 ML X2 FILM 84 6L RPET Bottle54742,Danone,France,Food & Beverage Processing,1.0,0.145,36.24,19.78,43.98
4311-5-2015,2015,DANONE MPCK STRAWBERRY 1960G 8X245G87121,Danone,France,Food & Beverage Processing,1.0,2.279,78.26,5.48,16.26
4311-6-2015,2015,SILHOUETTE STPERABL 100GX1614967,Danone,France,Food & Beverage Processing,1.0,1.26,78.78,4.91,16.31
4311-7-2015,2015,Activia STRPCHBLU 24X4OZ CLUB67740,Danone,France,Food & Beverage Processing,1.0,2.253,74.78,7.31,17.91
432-1-2016,2016,Argon,Air Liquide,France,Materials,1.79,0.567,44.52,23.13,32.34
432-3-2016,2016,Nitrogen,Air Liquide,France,Materials,1.25,0.501,44.52,23.13,32.34
4332-1-2014,2014,Keyboards,Darfon Electronics Corp,Taiwan,Technology Hardware & Equipment,0.44,10.41,44.52,23.13,32.34
4332-1-2015,2015,Keyboard,Darfon Electronics Corp,Taiwan,Technology Hardware & Equipment,0.16,0.89,44.52,23.13,32.34
4416-1-2016,2016,DC fan,Delta Electronics,Taiwan,Technology Hardware & Equipment,0.26,1.86,84.09,15.91,0.0
4416-2-2016,2016,External power supply portable adaptor,Delta Electronics,Taiwan,Technology Hardware & Equipment,0.36,7.9,96.84,3.16,0.0
4416-3-2016,2016,PV Inverter,Delta Electronics,Taiwan,Technology Hardware & Equipment,81.92,686.42,95.14,4.86,0.0
4416-4-2016,2016,TPS Telecom Power System,Delta Electronics,Taiwan,Technology Hardware & Equipment,4.1,69.437,5.49,94.51,0.0
4433-10-2015,2015,Latitude E6440,Dell Inc.,United States,Technology Hardware & Equipment,2.12,348.0,48.89,18.64,32.47
4433-11-2015,2015,Latitude E6540,Dell Inc.,United States,Technology Hardware & Equipment,2.56,408.0,45.95,17.53,36.52
4433-1-2013,2013,The Latitude E6400 is a typical highvolume mainstream business laptop that is representative of a range of similar laptop  products It is Energy Star 50 qualified and EPEAT Gold registered,Dell Inc.,United States,Technology Hardware & Equipment,2.52,350.0,44.52,23.13,32.34
4433-12-2015,2015,Latitude E7240,Dell Inc.,United States,Technology Hardware & Equipment,1.36,310.0,58.66,22.37,18.97
4433-13-2015,2015,Latitude E7440,Dell Inc.,United States,Technology Hardware & Equipment,1.63,276.0,56.39,21.51,22.1
4433-14-2015,2015,OptiPlex 3030 allinone,Dell Inc.,United States,Technology Hardware & Equipment,7.03,480.0,36.35,13.86,49.79
4433-2-2013,2013,The OptiPlex 780 Mini Tower is a typical highvolume mainstream business desktop that is representative of a range of similar desktop products It is Energy Star 50 compliant and EPEAT Gold registered,Dell Inc.,United States,Technology Hardware & Equipment,11.7,800.0,44.52,23.13,32.34
462-8-2013,2013,Sodium chlorate as solid phase produced in South America,Akzo Nobel,Netherlands,Materials,1000.0,220.0,59.09,40.91,0.0
4433-3-2013,2013,PowerEdge R710 is a typical highvolume nextgeneration Intel Xeon processorbased 2U Rack Server that is representative of a range of similar server products,Dell Inc.,United States,Technology Hardware & Equipment,26.1,6360.0,44.52,23.13,32.34
4433-3-2015,2015,PowerEdge R710,Dell Inc.,United States,Technology Hardware & Equipment,26.1,6360.0,5.72,2.18,92.1
4433-4-2015,2015,OptiPlex 3010 Minitower MT,Dell Inc.,United States,Technology Hardware & Equipment,5.7,624.0,32.6,12.43,54.97
4433-5-2015,2015,OptiPlex 9010 Small Form Factor SFF,Dell Inc.,United States,Technology Hardware & Equipment,6.0,667.0,28.39,10.83,60.78
4433-6-2015,2015,Latitude E3440,Dell Inc.,United States,Technology Hardware & Equipment,2.0,314.0,50.19,19.14,30.67
4433-7-2015,2015,Latitude E3540,Dell Inc.,United States,Technology Hardware & Equipment,2.22,309.0,53.71,20.48,25.81
4433-8-2015,2015,Latitude E5440,Dell Inc.,United States,Technology Hardware & Equipment,2.0,292.0,55.78,21.27,22.95
4433-9-2015,2015,Latitude E5540,Dell Inc.,United States,Technology Hardware & Equipment,2.3,311.0,53.8,20.52,25.68
462-10-2013,2013,Average of all products sold to Braskem,Akzo Nobel,Netherlands,Materials,1.0,5.5,44.52,23.13,32.34
462-10-2014,2014,Average of all products sold to Braskem,Akzo Nobel,Netherlands,Materials,1000.0,5500.0,44.52,23.13,32.34
462-10-2015,2015,Average of all products sold to Braskem,Akzo Nobel,Netherlands,Chemicals,1000.0,6500.0,44.52,23.13,32.34
462-10-2016,2016,Average of all products sold to Braskem,Akzo Nobel,Netherlands,Materials,1000.0,6240.0,44.52,23.13,32.34
462-11-2014,2014,Aggregated Global Sales for KAO,Akzo Nobel,Netherlands,Materials,1000.0,3100.0,83.55,16.45,0.0
462-1-2013,2013,Beverage can inside spray lacquer steel  Aqualure 905,Akzo Nobel,Netherlands,Materials,1000.0,2000.0,95.96,4.04,0.0
462-1-2014,2014,Beverage can inside spray lacquer steel,Akzo Nobel,Netherlands,Materials,1000.0,2000.0,95.96,4.04,0.0
462-12-2014,2014,Average of all products sold to KAO,Akzo Nobel,Netherlands,Materials,1000.0,4900.0,44.52,23.13,32.34
462-13-2015,2015,Aggregated Global Sales for Customer CNH Industrial NV,Akzo Nobel,Netherlands,Chemicals,1000.0,4700.0,91.3,8.7,0.0
462-14-2016,2016,Aggregated global sales for Dell Inc,Akzo Nobel,Netherlands,Materials,1000.0,1320.0,44.52,23.13,32.34
462-15-2016,2016,Aggregated sales to Symrise,Akzo Nobel,Netherlands,Materials,1000.0,141.0,44.52,23.13,32.34
462-16-2016,2016,Caustic products delivered to ICL,Akzo Nobel,Netherlands,Materials,1000.0,440.0,44.52,23.13,32.34
462-17-2016,2016,Chelates and Micronutrients sold to ICL,Akzo Nobel,Netherlands,Materials,1.0,2.85,44.52,23.13,32.34
462-18-2016,2016,Chlormethane products delivered to ICL,Akzo Nobel,Netherlands,Materials,1000.0,1800.0,44.52,23.13,32.34
462-2-2013,2013,Beverage can inside spray lacquer aluminium  Aqualure 900 Aqualure 2000 etc,Akzo Nobel,Netherlands,Materials,1000.0,1600.0,94.94,5.06,0.0
462-2-2014,2014,Beverage can inside spray lacquer aluminium,Akzo Nobel,Netherlands,Materials,1000.0,1600.0,94.94,5.06,0.0
462-2-2015,2015,Beverage can inside spray lacquer aluminium,Akzo Nobel,Netherlands,Chemicals,1000.0,1600.0,94.94,5.06,0.0
462-3-2013,2013,Overprint varnishes  also used to approximate rim varnishes,Akzo Nobel,Netherlands,Materials,1000.0,2200.0,96.33,3.67,0.0
462-3-2014,2014,Overprint varnishes,Akzo Nobel,Netherlands,Materials,1000.0,2200.0,96.33,3.67,0.0
462-3-2015,2015,Overprint varnishes,Akzo Nobel,Netherlands,Chemicals,1000.0,2200.0,96.33,3.67,0.0
462-4-2013,2013,Aggregated Global Sales for Unilever  Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,1.0,3.0,70.2,29.8,0.0
462-4-2014,2014,Aggregated Global Sales for Unilever,Akzo Nobel,Netherlands,Materials,1000.0,3420.0,71.64,28.36,0.0
462-4-2015,2015,Aggregated Global Sales for Unilever,Akzo Nobel,Netherlands,Chemicals,1000.0,2580.0,74.81,25.19,0.0
462-4-2016,2016,Aggregated Global Sales for Unilever,Akzo Nobel,Netherlands,Materials,1.0,2.54,44.52,23.13,32.34
462-5-2013,2013,Aggregated Global Sales for LOreal  Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,1.0,2.2,50.18,49.82,0.0
462-5-2014,2014,Aggregated Global Sales for LOreal,Akzo Nobel,Netherlands,Materials,1000.0,3010.0,65.45,34.55,0.0
462-5-2015,2015,Aggregated Global Sales for LOreal,Akzo Nobel,Netherlands,Chemicals,1000.0,2760.0,64.74,35.26,0.0
462-5-2016,2016,Aggregated Global Sales for LOreal,Akzo Nobel,Netherlands,Materials,1.0,2.69,44.52,23.13,32.34
462-6-2013,2013,Aggregated Global Sales for Johnson  Johnson  Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,1.0,2.0,63.73,36.27,0.0
462-6-2014,2014,Aggregated Global Sales for Johnson  Johnson,Akzo Nobel,Netherlands,Materials,1000.0,3400.0,75.88,24.12,0.0
462-6-2015,2015,Aggregated Global Sales for Johnson  Johnson,Akzo Nobel,Netherlands,Chemicals,1000.0,2910.0,74.23,25.77,0.0
462-6-2016,2016,Aggregated Global Sales for Johnson  Johnson,Akzo Nobel,Netherlands,Materials,1.0,3.56,44.52,23.13,32.34
462-9-2013,2013,Chlorine dioxide water solution produced in South America,Akzo Nobel,Netherlands,Materials,1000.0,850.0,44.52,23.13,32.34
46693-1-2013,2013,Extra Neutral Potable Ethanol 964,NCP ALCOHOLS,South Africa,"Food, Beverage & Tobacco",1041.67,2019.0,44.52,23.13,32.34
46693-1-2016,2016,Extra Neutral Potable Ethanol 964,NCP ALCOHOLS,South Africa,"Food, Beverage & Tobacco",1041.67,1280.0,44.52,23.13,32.34
46702-1-2014,2014,Malt non HDP,MUNTONS PLC,United Kingdom,Food & Staples Retailing,1000.0,603.0,49.92,50.08,0.0
46702-2-2015,2015,Malted barley,MUNTONS PLC,United Kingdom,Food & Staples Retailing,1000.0,520.0,44.52,23.13,32.34
46702-2-2016,2016,Malted Barley,MUNTONS PLC,United Kingdom,"Food, Beverage & Tobacco",1000.0,561.0,56.15,29.54,14.31
46702-3-2016,2016,Malt extract,MUNTONS PLC,United Kingdom,"Food, Beverage & Tobacco",1000.0,947.0,44.52,23.13,32.34
46702-4-2016,2016,Malt flour in sack,MUNTONS PLC,United Kingdom,"Food, Beverage & Tobacco",1000.0,599.0,44.52,23.13,32.34
46702-5-2016,2016,Unmalted barley at harvest,MUNTONS PLC,United Kingdom,"Food, Beverage & Tobacco",1000.0,240.0,44.52,23.13,32.34
46807-1-2016,2016,H10311  La vie est belle,BORMIOLI LUIGI,Italy,Materials,0.35,0.944,44.52,23.13,32.34
46807-2-2016,2016,H4953  Armani IO 100 ml,BORMIOLI LUIGI,Italy,Materials,0.2,0.531,44.52,23.13,32.34
47200-1-2015,2015,H000 Settop Box,HUMAX ELECTRONICS CO LTD,South Korea,Technology Hardware & Equipment,1.99,79.188,11.75,1.61,86.6
47410-1-2014,2014,Tire,Maxxis International,Taiwan,Automobiles & Components,12.7,105.924,44.52,23.13,32.34
47498-1-2013,2013,Corrugated box average Corrugated box Sab miller,CartOne S.r.l.,Italy,Materials,1.0,1.16,88.79,11.21,0.0
47502-1-2013,2013,metal crown caps,Fabrica de Tapas Bavaria,Colombia,"Food, Beverage & Tobacco",0.0,0.0004,44.52,23.13,32.34
47502-1-2014,2014,Crown caps,Fabrica de Tapas Bavaria,Colombia,"Food, Beverage & Tobacco",0.0,0.00043,44.52,23.13,32.34
48227-1-2013,2013,Sodium sulbactam 3,SHENYANG DONGRUI,China,Materials,1.0,70.0,44.52,23.13,32.34
48227-2-2013,2013,cyanodiester,SHENYANG DONGRUI,China,Materials,1.0,6.0,44.52,23.13,32.34
48354-1-2014,2014,480ml Bottle,"YONYU Plastics (Shanghai) Co.,Ltd",United States,Materials,0.05,0.07,44.52,23.13,32.34
48354-2-2014,2014,18mm Cap,"YONYU Plastics (Shanghai) Co.,Ltd",United States,Materials,0.04,0.01,44.52,23.13,32.34
48440-1-2016,2016,Fajar Board,PT Fajar Surya Wisesa Tbk,Indonesia,Materials,1000.0,721.0,44.52,23.13,32.34
48775-1-2013,2013,Stevia Sweeteners,PURECIRCLE USA,Malaysia,"Food, Beverage & Tobacco",1.0,65.71,44.52,23.13,32.34
48775-2-2013,2013,Stevia Sweetener,PURECIRCLE USA,Malaysia,"Food, Beverage & Tobacco",1.0,47.51,44.52,23.13,32.34
48775-3-2013,2013,Natural Flavors,PURECIRCLE USA,Malaysia,"Food, Beverage & Tobacco",1.0,45.81,44.52,23.13,32.34
48775-4-2013,2013,Stevia Sweeteners,PURECIRCLE USA,Malaysia,"Food, Beverage & Tobacco",1.0,74.64,44.52,23.13,32.34
50932-1-2015,2015,Tobacco,MI (Michaelleides),Greece,Tobacco,1.0,0.7,57.14,42.86,0.0
511-2-2014,2014,Semifinished aluminum sheet hot rolled products,Alcoa Corp.,United States,Materials,1000.0,3940.0,26.42,73.58,0.0
511-2-2016,2016,Semifinished aluminum sheet hot rolled products,Alcoa Corp.,United States,Materials,1000.0,410.0,44.52,23.13,32.34
511-3-2014,2014,Semifinished aluminum sheet cold rolled products,Alcoa Corp.,United States,Materials,1000.0,5340.0,44.52,23.13,32.34
511-3-2016,2016,Semifinished aluminum sheet cold rolled products,Alcoa Corp.,United States,Materials,1000.0,410.0,44.52,23.13,32.34
511-4-2016,2016,Alumina,Alcoa Corp.,United States,Materials,1000.0,2219.0,44.52,23.13,32.34
511-5-2016,2016,Primary aluminum ingot,Alcoa Corp.,United States,Materials,1000.0,6512.0,44.52,23.13,32.34
511-7-2016,2016,Cast aluminum products,Alcoa Corp.,United States,Materials,1000.0,720.0,44.52,23.13,32.34
51489-1-2014,2014,kettle,DRAGON WILL ENTERPRISE,China,Consumer Durables & Apparel,1.3,50.0,44.52,23.13,32.34
52397-1-2016,2016,aluminium wheel,ZHEJIANG WANFENG AUTO WHEEL CO LTD,China,Capital Goods,1.0,2.923,44.52,23.13,32.34
5344-1-2013,2013,Vaccum Cleaners Canisters  Uprights,Electrolux,Sweden,Consumer Durables & Apparel,6.4,409.0,7.03,1.77,91.2
5344-1-2014,2014,Vaccum Cleaners,Electrolux,Sweden,Consumer Durables & Apparel,6.4,409.0,7.03,1.77,91.2
5344-1-2015,2015,Vaccum Cleaners,Electrolux,Sweden,"Consumer Durables, Household and Personal Products",6.4,409.0,7.03,1.77,91.2
5414-1-2013,2013,Notebook Classmate PC E11IS is manufactured  designed by ECSs factory located in eastern China its GHG emission inventoried in 2012 by methodology of PAS 20502011 and verified by SGS ready,"Elitegroup computer systems co., Ltd.",Taiwan,Technology Hardware & Equipment,1.3,213.17,97.98,2.02,0.0
5414-3-2013,2013,30L desktop model vBeijing2I for design stage plus manufacturing stage made by ECSs factory loacted in southern China GHG emission inventoried in 2012 by methodology of ISO 140641 and allocation basis by weight,"Elitegroup computer systems co., Ltd.",Taiwan,Technology Hardware & Equipment,9.26,1.672,44.52,23.13,32.34
61026-1-2016,2016,Beedwire 096,WOLF,Germany,Automobiles & Components,450.0,502.0,44.52,23.13,32.34
61026-2-2016,2016,Beedwire 127,WOLF,Germany,Automobiles & Components,450.0,446.0,44.52,23.13,32.34
6860-10-2017,2017,S3840cdn,"Fuji Xerox Co., Ltd.",Japan,Technology Hardware & Equipment,26.0,2300.0,8.32,0.21,91.47
6860-11-2017,2017,S3845cdn,"Fuji Xerox Co., Ltd.",Japan,Technology Hardware & Equipment,33.0,2400.0,10.92,0.21,88.87
6860-1-2013,2013,C1760nw Perinter,"Fuji Xerox Co., Ltd.",Japan,Technology Hardware & Equipment,13.0,491.0,14.26,3.87,81.87
6860-2-2013,2013,2150cdn  printer,"Fuji Xerox Co., Ltd.",Japan,Technology Hardware & Equipment,24.0,573.0,12.57,3.32,84.12
6860-3-2014,2014,C2660dn,"Fuji Xerox Co., Ltd.",Japan,Technology Hardware & Equipment,25.6,1400.0,11.83,2.07,86.1
6860-3-2015,2015,C2660dn,"Fuji Xerox Co., Ltd.",Japan,Technology Hardware & Equipment,25.6,1400.0,11.83,2.07,86.1
6860-3-2017,2017,C2660dn,"Fuji Xerox Co., Ltd.",Japan,Technology Hardware & Equipment,25.6,1400.0,11.83,2.07,86.1
